user_id,event_date,period,user_segment,device,traffic_source,visit,product_view,cart,payment,purchase,error_type,purchase_amount
102785,2026-08-24,after,heavy,PC,Instagram,1,1,1,0,0,none,0
102786,2026-08-24,after,new,iOS,Direct,1,1,0,0,0,none,0
102787,2026-08-24,after,light,Android,Instagram,1,1,1,1,1,none,6945
102788,2026-08-24,after,new,PC,Direct,1,1,0,0,0,none,0
102789,2026-08-24,after,heavy,iOS,Instagram,1,0,0,0,0,none,0
102790,2026-08-24,after,heavy,Android,Google,1,0,0,0,0,none,0
102791,2026-08-24,after,new,PC,X,1,1,0,0,0,none,0
102792,2026-08-24,after,heavy,iOS,X,1,1,0,0,0,none,0
102793,2026-08-24,after,new,iOS,Google,1,1,1,1,1,none,2383
102794,2026-08-24,after,light,Android,Instagram,1,1,1,0,0,none,0
102795,2026-08-24,after,heavy,Android,Google,1,0,0,0,0,none,0
102796,2026-08-24,after,heavy,Android,Direct,1,1,1,1,1,none,9530
102797,2026-08-24,after,new,iOS,X,1,1,0,0,0,none,0
102798,2026-08-24,after,new,iOS,Direct,1,1,0,0,0,none,0
102799,2026-08-24,after,light,iOS,Direct,1,1,0,0,0,none,0
102800,2026-08-24,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102801,2026-08-24,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102802,2026-08-24,after,light,iOS,Google,1,1,1,0,0,none,0
102803,2026-08-24,after,light,Android,Google,1,1,1,1,1,none,7168
102804,2026-08-24,after,heavy,iOS,Instagram,1,1,1,1,1,none,12596
102805,2026-08-24,after,light,Android,Direct,1,1,0,0,0,none,0
102806,2026-08-24,after,light,Android,Instagram,1,1,1,1,1,none,4121
102807,2026-08-24,after,light,iOS,Instagram,1,1,1,1,1,none,7818
102808,2026-08-24,after,light,PC,Instagram,1,1,1,1,0,none,0
102809,2026-08-24,after,new,iOS,Google,1,0,0,0,0,none,0
102810,2026-08-24,after,light,iOS,X,1,1,0,0,0,none,0
102811,2026-08-24,after,light,Android,Instagram,1,1,1,1,1,none,6550
102812,2026-08-24,after,heavy,iOS,Instagram,1,1,1,1,1,none,7221
102813,2026-08-24,after,new,Android,Google,1,1,1,1,1,none,3877
102814,2026-08-24,after,light,iOS,Instagram,1,1,1,1,0,none,0
102815,2026-08-24,after,new,iOS,X,1,1,0,0,0,none,0
102816,2026-08-24,after,heavy,PC,Google,1,0,0,0,0,none,0
102817,2026-08-24,after,light,iOS,Google,1,1,0,0,0,none,0
102818,2026-08-24,after,heavy,Android,Instagram,1,1,1,0,0,none,0
102819,2026-08-24,after,new,iOS,Instagram,1,1,0,0,0,none,0
102820,2026-08-24,after,new,Android,Direct,1,1,1,1,0,timeout_error,0
102821,2026-08-24,after,new,Android,Instagram,1,1,0,0,0,none,0
102822,2026-08-24,after,heavy,PC,Google,1,1,1,1,1,none,11649
102823,2026-08-24,after,heavy,Android,Direct,1,0,0,0,0,none,0
102824,2026-08-24,after,new,PC,X,1,1,0,0,0,none,0
102825,2026-08-24,after,light,PC,Google,1,1,0,0,0,none,0
102826,2026-08-24,after,light,iOS,Google,1,1,1,1,1,none,6240
102827,2026-08-24,after,light,Android,Google,1,1,1,1,0,none,0
102828,2026-08-24,after,light,iOS,Google,1,1,1,1,0,none,0
102829,2026-08-24,after,light,PC,Instagram,1,1,1,1,1,none,5658
102830,2026-08-24,after,light,iOS,Google,1,1,0,0,0,none,0
102831,2026-08-24,after,light,Android,X,1,1,1,1,1,none,4275
102832,2026-08-24,after,heavy,iOS,Google,1,0,0,0,0,none,0
102833,2026-08-24,after,new,Android,Instagram,1,1,1,0,0,none,0
102834,2026-08-24,after,new,iOS,X,1,0,0,0,0,none,0
102835,2026-08-24,after,light,iOS,Google,1,1,0,0,0,none,0
102836,2026-08-24,after,light,Android,Google,1,1,0,0,0,none,0
102837,2026-08-24,after,new,iOS,Instagram,1,1,1,1,1,none,4742
102838,2026-08-24,after,heavy,PC,Instagram,1,1,0,0,0,none,0
102839,2026-08-24,after,light,iOS,Direct,1,1,1,0,0,none,0
102840,2026-08-24,after,light,PC,Google,1,1,1,1,0,none,0
102841,2026-08-24,after,new,PC,X,1,1,1,0,0,none,0
102842,2026-08-24,after,new,Android,Instagram,1,0,0,0,0,none,0
102843,2026-08-24,after,new,Android,Direct,1,1,0,0,0,none,0
102844,2026-08-24,after,light,Android,Direct,1,1,0,0,0,payment_api_error,0
102845,2026-08-24,after,light,iOS,Direct,1,1,0,0,0,none,0
102846,2026-08-24,after,new,PC,Google,1,0,0,0,0,none,0
102847,2026-08-24,after,light,iOS,Instagram,1,1,1,1,1,none,4064
102848,2026-08-24,after,new,iOS,Google,1,1,1,0,0,none,0
102849,2026-08-24,after,heavy,iOS,Google,1,1,1,1,0,none,0
102850,2026-08-24,after,new,PC,Direct,1,1,0,0,0,none,0
102851,2026-08-24,after,new,Android,X,1,1,1,1,0,timeout_error,0
102852,2026-08-24,after,new,Android,Google,1,0,0,0,0,none,0
102853,2026-08-24,after,new,Android,Direct,1,1,0,0,0,none,0
102854,2026-08-24,after,light,PC,Instagram,1,0,0,0,0,none,0
102855,2026-08-24,after,light,Android,Google,1,1,0,0,0,none,0
102856,2026-08-24,after,heavy,iOS,X,1,1,1,0,0,none,0
102857,2026-08-24,after,new,iOS,Instagram,1,1,0,0,0,none,0
102858,2026-08-24,after,light,iOS,Direct,1,1,0,0,0,none,0
102859,2026-08-24,after,new,Android,Google,1,1,0,0,0,none,0
102860,2026-08-24,after,light,Android,Google,1,1,0,0,0,none,0
102861,2026-08-24,after,new,iOS,Google,1,1,0,0,0,none,0
102862,2026-08-24,after,heavy,iOS,X,1,0,0,0,0,none,0
102863,2026-08-24,after,light,Android,Google,1,0,0,0,0,none,0
102864,2026-08-24,after,heavy,iOS,X,1,1,1,1,0,none,0
102865,2026-08-24,after,light,iOS,X,1,0,0,0,0,none,0
102866,2026-08-24,after,heavy,Android,Instagram,1,1,0,0,0,none,0
102867,2026-08-24,after,new,Android,X,1,1,0,0,0,none,0
102868,2026-08-24,after,light,Android,X,1,1,0,0,0,none,0
102869,2026-08-24,after,light,iOS,Instagram,1,1,1,1,1,none,7534
102870,2026-08-24,after,new,Android,Instagram,1,1,1,1,0,none,0
102871,2026-08-24,after,new,Android,X,1,1,1,0,0,none,0
102872,2026-08-24,after,new,Android,Direct,1,1,0,0,0,timeout_error,0
102873,2026-08-24,after,new,PC,Instagram,1,1,0,0,0,none,0
102874,2026-08-24,after,light,iOS,Direct,1,1,0,0,0,none,0
102875,2026-08-24,after,light,iOS,Google,1,1,1,0,0,none,0
102876,2026-08-24,after,new,PC,Google,1,1,1,1,1,none,858
102877,2026-08-24,after,light,Android,Instagram,1,1,1,0,0,none,0
102878,2026-08-24,after,new,Android,X,1,1,0,0,0,none,0
102879,2026-08-24,after,heavy,iOS,Direct,1,0,0,0,0,none,0
102880,2026-08-24,after,light,Android,Google,1,1,1,0,0,none,0
102881,2026-08-25,after,heavy,PC,Google,1,1,0,0,0,none,0
102882,2026-08-25,after,light,Android,Instagram,1,1,0,0,0,none,0
102883,2026-08-25,after,new,iOS,Direct,1,1,1,1,1,none,4779
102884,2026-08-25,after,heavy,Android,Instagram,1,1,0,0,0,none,0
102885,2026-08-25,after,heavy,iOS,Google,1,1,0,0,0,none,0
102886,2026-08-25,after,new,PC,Direct,1,0,0,0,0,none,0
102887,2026-08-25,after,heavy,Android,Google,1,0,0,0,0,none,0
102888,2026-08-25,after,light,iOS,Google,1,0,0,0,0,none,0
102889,2026-08-25,after,heavy,Android,Instagram,1,1,1,0,0,none,0
102890,2026-08-25,after,new,Android,Google,1,1,1,1,0,payment_api_error,0
102891,2026-08-25,after,new,Android,Direct,1,1,1,1,1,none,3675
102892,2026-08-25,after,light,iOS,Instagram,1,1,1,1,1,none,5668
102893,2026-08-25,after,light,Android,Google,1,1,0,0,0,none,0
102894,2026-08-25,after,light,Android,Instagram,1,1,1,0,0,none,0
102895,2026-08-25,after,new,iOS,Google,1,0,0,0,0,none,0
102896,2026-08-25,after,heavy,PC,Instagram,1,1,1,0,0,none,0
102897,2026-08-25,after,light,PC,Google,1,1,1,0,0,none,0
102898,2026-08-25,after,new,iOS,Google,1,1,1,1,1,none,3546
102899,2026-08-25,after,light,iOS,Google,1,1,0,0,0,none,0
102900,2026-08-25,after,light,Android,Instagram,1,0,0,0,0,none,0
102901,2026-08-25,after,light,Android,Direct,1,0,0,0,0,none,0
102902,2026-08-25,after,light,Android,Google,1,0,0,0,0,none,0
102903,2026-08-25,after,new,Android,Direct,1,0,0,0,0,none,0
102904,2026-08-25,after,new,iOS,Google,1,1,1,1,1,none,4574
102905,2026-08-25,after,heavy,Android,Google,1,0,0,0,0,none,0
102906,2026-08-25,after,new,iOS,Instagram,1,1,0,0,0,none,0
102907,2026-08-25,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102908,2026-08-25,after,new,Android,Instagram,1,1,0,0,0,none,0
102909,2026-08-25,after,light,iOS,X,1,1,1,0,0,none,0
102910,2026-08-25,after,new,Android,Google,1,1,0,0,0,none,0
102911,2026-08-25,after,heavy,Android,Google,1,0,0,0,0,none,0
102912,2026-08-25,after,heavy,iOS,Direct,1,1,0,0,0,none,0
102913,2026-08-25,after,light,iOS,Direct,1,0,0,0,0,none,0
102914,2026-08-25,after,new,Android,X,1,1,0,0,0,none,0
102915,2026-08-25,after,new,PC,Instagram,1,1,1,0,0,none,0
102916,2026-08-25,after,new,iOS,X,1,1,0,0,0,none,0
102917,2026-08-25,after,new,Android,Google,1,1,0,0,0,none,0
102918,2026-08-25,after,heavy,Android,Google,1,0,0,0,0,none,0
102919,2026-08-25,after,new,Android,Instagram,1,0,0,0,0,none,0
102920,2026-08-25,after,new,iOS,Google,1,1,0,0,0,none,0
102921,2026-08-25,after,new,iOS,Google,1,1,1,1,1,none,5030
102922,2026-08-25,after,new,PC,Direct,1,1,1,0,0,none,0
102923,2026-08-25,after,new,Android,Instagram,1,0,0,0,0,none,0
102924,2026-08-25,after,new,Android,Google,1,1,0,0,0,none,0
102925,2026-08-25,after,heavy,PC,Direct,1,1,0,0,0,none,0
102926,2026-08-25,after,light,Android,X,1,1,1,1,1,none,3134
102927,2026-08-25,after,new,Android,Google,1,1,0,0,0,none,0
102928,2026-08-25,after,light,PC,Direct,1,1,0,0,0,none,0
102929,2026-08-25,after,new,iOS,Instagram,1,1,0,0,0,none,0
102930,2026-08-25,after,new,Android,Google,1,1,0,0,0,none,0
102931,2026-08-25,after,light,Android,Google,1,1,0,0,0,none,0
102932,2026-08-25,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102933,2026-08-25,after,light,iOS,Google,1,1,1,1,0,none,0
102934,2026-08-25,after,heavy,Android,Google,1,1,1,1,1,none,12909
102935,2026-08-25,after,new,iOS,Instagram,1,1,0,0,0,none,0
102936,2026-08-25,after,new,Android,Instagram,1,0,0,0,0,none,0
102937,2026-08-25,after,new,iOS,Google,1,1,1,1,1,none,3695
102938,2026-08-25,after,new,iOS,X,1,0,0,0,0,none,0
102939,2026-08-25,after,new,Android,Direct,1,0,0,0,0,none,0
102940,2026-08-25,after,new,Android,X,1,1,0,0,0,none,0
102941,2026-08-25,after,new,Android,Direct,1,1,1,0,0,none,0
102942,2026-08-25,after,new,iOS,Instagram,1,1,0,0,0,none,0
102943,2026-08-25,after,new,Android,Direct,1,1,1,1,1,none,5514
102944,2026-08-25,after,heavy,Android,Direct,1,1,0,0,0,none,0
102945,2026-08-25,after,light,Android,Google,1,1,0,0,0,none,0
102946,2026-08-25,after,heavy,PC,Instagram,1,1,1,1,1,none,12176
102947,2026-08-25,after,new,iOS,X,1,1,0,0,0,none,0
102948,2026-08-25,after,light,iOS,Direct,1,1,1,1,1,none,5673
102949,2026-08-25,after,new,iOS,Instagram,1,0,0,0,0,payment_api_error,0
102950,2026-08-25,after,heavy,iOS,Instagram,1,0,0,0,0,none,0
102951,2026-08-25,after,new,PC,Direct,1,1,1,1,1,none,4203
102952,2026-08-25,after,new,iOS,Google,1,0,0,0,0,none,0
102953,2026-08-25,after,new,iOS,Instagram,1,1,0,0,0,none,0
102954,2026-08-25,after,heavy,iOS,X,1,0,0,0,0,none,0
102955,2026-08-25,after,heavy,PC,Google,1,1,0,0,0,none,0
102956,2026-08-25,after,light,PC,Instagram,1,0,0,0,0,none,0
102957,2026-08-25,after,light,iOS,X,1,1,0,0,0,none,0
102958,2026-08-25,after,light,Android,Instagram,1,1,0,0,0,none,0
102959,2026-08-25,after,heavy,Android,X,1,1,0,0,0,none,0
102960,2026-08-25,after,light,Android,Google,1,1,0,0,0,none,0
102961,2026-08-25,after,new,Android,X,1,1,0,0,0,none,0
102962,2026-08-25,after,light,PC,Google,1,1,0,0,0,none,0
102963,2026-08-25,after,light,iOS,Direct,1,0,0,0,0,none,0
102964,2026-08-25,after,light,Android,Google,1,0,0,0,0,none,0
102965,2026-08-25,after,light,Android,X,1,0,0,0,0,none,0
102966,2026-08-25,after,new,PC,Instagram,1,0,0,0,0,none,0
102967,2026-08-25,after,new,iOS,Google,1,1,1,1,0,none,0
102968,2026-08-25,after,new,Android,Google,1,1,1,1,0,timeout_error,0
102969,2026-08-25,after,new,iOS,Google,1,1,1,1,1,none,5018
102970,2026-08-25,after,new,iOS,Google,1,1,0,0,0,none,0
102971,2026-08-25,after,light,Android,Direct,1,1,0,0,0,none,0
102972,2026-08-25,after,heavy,iOS,X,1,1,0,0,0,none,0
102973,2026-08-25,after,new,PC,Google,1,1,1,1,1,none,5488
102974,2026-08-25,after,new,Android,Direct,1,1,0,0,0,none,0
102975,2026-08-25,after,new,PC,Instagram,1,0,0,0,0,none,0
102976,2026-08-25,after,heavy,PC,X,1,1,1,1,0,none,0
102977,2026-08-25,after,new,iOS,Google,1,1,0,0,0,none,0
102978,2026-08-25,after,light,Android,Google,1,1,1,1,1,none,7233
102979,2026-08-25,after,new,iOS,Instagram,1,0,0,0,0,none,0
102980,2026-08-25,after,new,PC,X,1,0,0,0,0,none,0
102981,2026-08-25,after,heavy,iOS,Direct,1,1,0,0,0,none,0
102982,2026-08-25,after,light,Android,Instagram,1,1,1,0,0,none,0
102983,2026-08-25,after,new,iOS,X,1,1,0,0,0,none,0
102984,2026-08-25,after,heavy,Android,Google,1,1,0,0,0,none,0
102985,2026-08-25,after,new,iOS,Google,1,1,0,0,0,none,0
102986,2026-08-25,after,light,iOS,Direct,1,1,1,1,1,none,10260
102987,2026-08-25,after,light,Android,Direct,1,0,0,0,0,none,0
102988,2026-08-25,after,new,Android,Direct,1,1,1,1,1,none,5189
102989,2026-08-25,after,light,Android,Direct,1,1,1,1,1,none,6646
102990,2026-08-25,after,light,iOS,Instagram,1,1,1,1,1,none,2525
102991,2026-08-25,after,new,PC,Direct,1,0,0,0,0,none,0
102992,2026-08-25,after,light,iOS,X,1,1,1,1,1,none,8636
102993,2026-08-25,after,heavy,PC,Instagram,1,1,0,0,0,none,0
102994,2026-08-25,after,light,iOS,Instagram,1,1,1,0,0,none,0
102995,2026-08-25,after,light,PC,Google,1,1,1,0,0,none,0
102996,2026-08-25,after,light,iOS,Direct,1,1,0,0,0,none,0
102997,2026-08-25,after,light,iOS,Google,1,0,0,0,0,none,0
102998,2026-08-25,after,light,PC,Direct,1,1,0,0,0,none,0
102999,2026-08-25,after,light,Android,Google,1,1,1,0,0,none,0
103000,2026-08-25,after,light,PC,Instagram,1,1,1,1,0,none,0
103001,2026-08-26,after,heavy,Android,Direct,1,1,0,0,0,none,0
103002,2026-08-26,after,new,iOS,Google,1,0,0,0,0,none,0
103003,2026-08-26,after,light,Android,X,1,1,1,1,1,none,6863
103004,2026-08-26,after,new,iOS,Direct,1,1,1,0,0,none,0
103005,2026-08-26,after,light,PC,Google,1,1,0,0,0,none,0
103006,2026-08-26,after,new,iOS,X,1,0,0,0,0,none,0
103007,2026-08-26,after,new,iOS,Instagram,1,0,0,0,0,none,0
103008,2026-08-26,after,heavy,Android,X,1,1,0,0,0,none,0
103009,2026-08-26,after,light,PC,X,1,1,1,1,0,none,0
103010,2026-08-26,after,heavy,PC,Instagram,1,1,0,0,0,none,0
103011,2026-08-26,after,light,PC,Google,1,1,1,0,0,none,0
103012,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103013,2026-08-26,after,new,iOS,Google,1,1,1,1,1,none,3875
103014,2026-08-26,after,heavy,iOS,X,1,1,1,1,1,none,11645
103015,2026-08-26,after,light,iOS,Instagram,1,1,0,0,0,none,0
103016,2026-08-26,after,light,iOS,Google,1,1,0,0,0,none,0
103017,2026-08-26,after,new,PC,Google,1,0,0,0,0,none,0
103018,2026-08-26,after,new,Android,Instagram,1,1,0,0,0,none,0
103019,2026-08-26,after,new,PC,Instagram,1,1,0,0,0,none,0
103020,2026-08-26,after,new,iOS,Direct,1,1,0,0,0,none,0
103021,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103022,2026-08-26,after,new,Android,Direct,1,0,0,0,0,none,0
103023,2026-08-26,after,light,Android,X,1,1,0,0,0,none,0
103024,2026-08-26,after,new,PC,X,1,1,0,0,0,none,0
103025,2026-08-26,after,new,Android,Direct,1,0,0,0,0,none,0
103026,2026-08-26,after,new,PC,Instagram,1,1,0,0,0,none,0
103027,2026-08-26,after,new,Android,Instagram,1,1,0,0,0,none,0
103028,2026-08-26,after,light,iOS,Instagram,1,0,0,0,0,none,0
103029,2026-08-26,after,heavy,PC,Instagram,1,1,0,0,0,none,0
103030,2026-08-26,after,light,Android,Google,1,1,1,0,0,none,0
103031,2026-08-26,after,new,PC,Google,1,1,0,0,0,none,0
103032,2026-08-26,after,heavy,iOS,Instagram,1,1,0,0,0,none,0
103033,2026-08-26,after,light,Android,Google,1,1,1,1,1,none,8006
103034,2026-08-26,after,new,PC,Direct,1,1,0,0,0,none,0
103035,2026-08-26,after,new,PC,Instagram,1,1,1,0,0,none,0
103036,2026-08-26,after,new,Android,Google,1,0,0,0,0,none,0
103037,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103038,2026-08-26,after,new,Android,X,1,1,1,1,0,timeout_error,0
103039,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103040,2026-08-26,after,light,PC,Direct,1,0,0,0,0,none,0
103041,2026-08-26,after,light,Android,Instagram,1,0,0,0,0,none,0
103042,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103043,2026-08-26,after,light,iOS,Google,1,1,1,1,1,none,3727
103044,2026-08-26,after,new,Android,Google,1,1,0,0,0,none,0
103045,2026-08-26,after,new,Android,Google,1,1,1,1,0,timeout_error,0
103046,2026-08-26,after,new,PC,Google,1,0,0,0,0,none,0
103047,2026-08-26,after,light,Android,Direct,1,1,0,0,0,none,0
103048,2026-08-26,after,new,iOS,Google,1,1,0,0,0,none,0
103049,2026-08-26,after,new,PC,Instagram,1,0,0,0,0,none,0
103050,2026-08-26,after,new,Android,X,1,1,0,0,0,none,0
103051,2026-08-26,after,light,Android,Google,1,1,1,1,1,none,6637
103052,2026-08-26,after,heavy,Android,Google,1,1,1,1,1,none,13046
103053,2026-08-26,after,light,Android,Instagram,1,1,1,1,1,timeout_error,5237
103054,2026-08-26,after,new,iOS,Direct,1,0,0,0,0,none,0
103055,2026-08-26,after,light,Android,Instagram,1,0,0,0,0,none,0
103056,2026-08-26,after,new,Android,Instagram,1,0,0,0,0,none,0
103057,2026-08-26,after,new,Android,Instagram,1,1,0,0,0,none,0
103058,2026-08-26,after,new,PC,X,1,0,0,0,0,none,0
103059,2026-08-26,after,new,Android,Direct,1,1,1,1,0,payment_api_error,0
103060,2026-08-26,after,light,iOS,Direct,1,1,1,1,1,none,7079
103061,2026-08-26,after,heavy,Android,X,1,1,1,1,0,none,0
103062,2026-08-26,after,heavy,iOS,Google,1,1,0,0,0,none,0
103063,2026-08-26,after,new,iOS,X,1,1,1,1,0,none,0
103064,2026-08-26,after,light,iOS,Google,1,1,0,0,0,none,0
103065,2026-08-26,after,new,Android,Google,1,1,1,0,0,none,0
103066,2026-08-26,after,heavy,iOS,Direct,1,1,1,1,1,none,7698
103067,2026-08-26,after,light,Android,Google,1,1,1,1,0,none,0
103068,2026-08-26,after,heavy,Android,Google,1,1,0,0,0,none,0
103069,2026-08-26,after,new,Android,Direct,1,1,0,0,0,none,0
103070,2026-08-26,after,light,Android,X,1,1,1,1,1,none,6954
103071,2026-08-26,after,light,Android,Google,1,0,0,0,0,none,0
103072,2026-08-26,after,light,iOS,Google,1,1,1,0,0,none,0
103073,2026-08-26,after,new,Android,Direct,1,0,0,0,0,none,0
103074,2026-08-26,after,new,iOS,Direct,1,1,1,1,1,none,3721
103075,2026-08-26,after,light,PC,Google,1,0,0,0,0,none,0
103076,2026-08-26,after,heavy,PC,Google,1,1,1,1,1,none,12249
103077,2026-08-26,after,light,iOS,Direct,1,1,1,0,0,none,0
103078,2026-08-26,after,new,PC,Google,1,1,1,0,0,none,0
103079,2026-08-26,after,new,Android,Direct,1,0,0,0,0,none,0
103080,2026-08-26,after,light,iOS,X,1,1,1,0,0,none,0
103081,2026-08-26,after,new,iOS,Direct,1,1,1,1,1,none,3845
103082,2026-08-26,after,new,iOS,Direct,1,0,0,0,0,none,0
103083,2026-08-26,after,light,PC,Instagram,1,1,1,0,0,none,0
103084,2026-08-26,after,new,Android,Instagram,1,1,1,1,0,timeout_error,0
103085,2026-08-26,after,heavy,Android,Google,1,1,1,0,0,none,0
103086,2026-08-26,after,new,iOS,Google,1,1,0,0,0,none,0
103087,2026-08-26,after,heavy,Android,Instagram,1,0,0,0,0,none,0
103088,2026-08-26,after,new,iOS,X,1,1,1,1,1,none,5062
103089,2026-08-26,after,new,iOS,Google,1,0,0,0,0,none,0
103090,2026-08-26,after,light,Android,Google,1,1,1,1,1,none,6307
103091,2026-08-26,after,heavy,Android,Google,1,1,1,1,0,none,0
103092,2026-08-26,after,light,iOS,Instagram,1,1,0,0,0,none,0
103093,2026-08-26,after,new,Android,Google,1,1,0,0,0,none,0
103094,2026-08-26,after,heavy,Android,Instagram,1,1,0,0,0,none,0
103095,2026-08-26,after,light,iOS,X,1,1,1,1,1,none,8366
103096,2026-08-26,after,heavy,iOS,Instagram,1,0,0,0,0,none,0
103097,2026-08-26,after,light,Android,Instagram,1,1,1,1,0,none,0
103098,2026-08-26,after,new,Android,Instagram,1,1,1,0,0,none,0
103099,2026-08-26,after,heavy,iOS,Google,1,1,1,1,1,none,12398
103100,2026-08-26,after,light,Android,Direct,1,1,1,0,0,timeout_error,0
103101,2026-08-26,after,new,Android,Direct,1,1,0,0,0,none,0
103102,2026-08-26,after,new,iOS,X,1,1,0,0,0,none,0
103103,2026-08-26,after,new,iOS,Direct,1,0,0,0,0,none,0
103104,2026-08-26,after,heavy,iOS,Direct,1,1,0,0,0,none,0
103105,2026-08-26,after,light,Android,Google,1,0,0,0,0,none,0
103106,2026-08-26,after,new,PC,Google,1,0,0,0,0,none,0
103107,2026-08-26,after,new,iOS,Instagram,1,1,0,0,0,none,0
103108,2026-08-26,after,new,PC,X,1,0,0,0,0,payment_api_error,0
103109,2026-08-26,after,new,Android,Direct,1,1,1,0,0,none,0
103110,2026-08-26,after,new,Android,Instagram,1,0,0,0,0,none,0
103111,2026-08-26,after,light,Android,Instagram,1,0,0,0,0,none,0
103112,2026-08-26,after,light,Android,Instagram,1,1,1,0,0,none,0
103113,2026-08-26,after,new,Android,Instagram,1,0,0,0,0,none,0
103114,2026-08-26,after,new,iOS,Google,1,1,0,0,0,none,0
103115,2026-08-26,after,light,Android,Google,1,1,1,1,0,none,0
103116,2026-08-26,after,light,iOS,Google,1,1,0,0,0,none,0
103117,2026-08-26,after,new,PC,X,1,0,0,0,0,none,0
103118,2026-08-26,after,light,iOS,X,1,1,1,1,1,none,10470
103119,2026-08-26,after,heavy,PC,Direct,1,1,1,1,0,none,0
103120,2026-08-26,after,new,PC,Google,1,1,0,0,0,none,0
103121,2026-08-27,after,light,Android,Instagram,1,1,1,1,1,none,5719
103122,2026-08-27,after,light,PC,Google,1,1,1,0,0,none,0
103123,2026-08-27,after,new,iOS,Google,1,1,1,1,1,none,4631
103124,2026-08-27,after,heavy,PC,Google,1,1,0,0,0,none,0
103125,2026-08-27,after,heavy,Android,Google,1,0,0,0,0,none,0
103126,2026-08-27,after,new,Android,Instagram,1,1,0,0,0,none,0
103127,2026-08-27,after,light,iOS,Google,1,1,0,0,0,none,0
103128,2026-08-27,after,new,iOS,Direct,1,1,1,0,0,none,0
103129,2026-08-27,after,light,iOS,Google,1,1,0,0,0,none,0
103130,2026-08-27,after,new,PC,Instagram,1,0,0,0,0,none,0
103131,2026-08-27,after,new,iOS,Google,1,1,1,1,1,none,2661
103132,2026-08-27,after,light,Android,Instagram,1,1,1,1,0,none,0
103133,2026-08-27,after,heavy,iOS,Instagram,1,1,0,0,0,none,0
103134,2026-08-27,after,new,iOS,Direct,1,1,0,0,0,none,0
103135,2026-08-27,after,heavy,PC,Instagram,1,1,0,0,0,none,0
103136,2026-08-27,after,new,iOS,X,1,1,1,1,1,none,2661
103137,2026-08-27,after,heavy,Android,Direct,1,0,0,0,0,none,0
103138,2026-08-27,after,new,PC,Instagram,1,1,0,0,0,none,0
103139,2026-08-27,after,light,Android,Google,1,1,0,0,0,none,0
103140,2026-08-27,after,heavy,PC,Google,1,1,0,0,0,none,0
103141,2026-08-27,after,heavy,iOS,X,1,0,0,0,0,none,0
103142,2026-08-27,after,new,PC,Google,1,1,1,0,0,none,0
103143,2026-08-27,after,light,PC,Instagram,1,1,0,0,0,none,0
103144,2026-08-27,after,light,PC,Direct,1,1,1,1,1,none,5601
103145,2026-08-27,after,light,PC,Direct,1,1,0,0,0,payment_api_error,0
103146,2026-08-27,after,light,Android,Google,1,1,0,0,0,none,0
103147,2026-08-27,after,light,Android,X,1,1,1,1,1,none,8401
103148,2026-08-27,after,new,iOS,Direct,1,1,1,1,1,none,4187
103149,2026-08-27,after,light,Android,X,1,1,0,0,0,none,0
103150,2026-08-27,after,light,Android,X,1,1,1,1,1,none,6288
103151,2026-08-27,after,heavy,Android,Instagram,1,1,0,0,0,none,0
103152,2026-08-27,after,light,PC,Direct,1,0,0,0,0,none,0
103153,2026-08-27,after,new,Android,Instagram,1,1,0,0,0,none,0
103154,2026-08-27,after,new,Android,Instagram,1,1,0,0,0,none,0
103155,2026-08-27,after,new,Android,Instagram,1,0,0,0,0,none,0
103156,2026-08-27,after,heavy,iOS,Direct,1,1,1,1,1,none,8361
103157,2026-08-27,after,light,Android,Direct,1,1,1,0,0,none,0
103158,2026-08-27,after,light,Android,X,1,1,1,0,0,none,0
103159,2026-08-27,after,new,Android,X,1,1,0,0,0,none,0
103160,2026-08-27,after,light,PC,Google,1,0,0,0,0,none,0
103161,2026-08-27,after,light,Android,Instagram,1,0,0,0,0,none,0
103162,2026-08-27,after,light,iOS,Google,1,1,1,0,0,none,0
103163,2026-08-27,after,new,PC,X,1,1,0,0,0,none,0
103164,2026-08-27,after,new,Android,Google,1,1,1,1,1,none,3335
103165,2026-08-27,after,light,PC,X,1,1,1,0,0,none,0
103166,2026-08-27,after,new,PC,Instagram,1,1,1,0,0,none,0
103167,2026-08-27,after,light,iOS,Google,1,0,0,0,0,none,0
103168,2026-08-27,after,light,Android,Instagram,1,1,0,0,0,none,0
103169,2026-08-27,after,light,Android,Instagram,1,1,1,0,0,none,0
103170,2026-08-27,after,heavy,Android,Google,1,1,1,0,0,none,0
103171,2026-08-27,after,heavy,iOS,Google,1,1,0,0,0,none,0
103172,2026-08-27,after,heavy,iOS,Google,1,1,1,1,1,none,11957
103173,2026-08-27,after,heavy,Android,Direct,1,1,1,1,1,none,9360
103174,2026-08-27,after,light,iOS,Instagram,1,0,0,0,0,none,0
